Date,Message
2026-01-08T08:30:00.000-00:00,"1,0.01,100,0.42,0.38,-143542.95,0,2,1,2,0"
2026-01-08T09:15:00.000-00:00,"1,0.61,100,0.81,0.01,-155643.05,0,2,0,4,2"
2026-01-08T09:30:00.000-00:00,"0,1.22,100,4.48,0.31,-135289.26,0,1,1,8,5"
2026-01-08T10:45:00.000-00:00,"0,0.08,100,1.53,0.26,-145340.68,0,2,1,7,0"
2026-01-08T16:00:00.000-00:00,"0,0.07,100,1.09,0.48,-114521.85,0,1,1,40,0"
2026-01-08T21:00:00.000-00:00,"0,0.31,100,1.79,0.46,-57319.11,0,3,0,1,2"
2026-01-09T01:15:00.000-00:00,"1,0.14,100,0.71,0.21,-9323.81,0,1,1,1,0"
2026-01-09T01:30:00.000-00:00,"1,0.15,100,1.13,0.06,-32508.65,0,1,1,17,0"
2026-01-09T01:30:00.000-00:00,"1,0.27,100,0.75,0.5,-45460.42,0,1,1,18,0"
2026-01-09T09:15:00.000-00:00,"0,0.21,100,2.18,1.04,-94595.26,0,2,1,1,0"
2026-01-09T13:30:00.000-00:00,"0,0.53,100,3.93,0,-39968.38,0,2,1,22,0"
2026-01-09T15:15:00.000-00:00,"0,0.11,100,0.71,1.59,-28200.57,0,2,1,30,0"
2026-01-09T15:15:00.000-00:00,"0,0.07,100,0.69,0.61,-24658.1,0,2,1,31,0"
2026-01-09T20:00:00.000-00:00,"0,0.17,100,0.87,0.11,-56531.99,0,3,1,1,1"
2026-01-10T02:30:00.000-00:00,"1,0.11,100,0.53,1.41,-33327.94,0,1,0,4,0"
2026-01-10T06:15:00.000-00:00,"1,0.33,100,1.03,0.22,-34409.44,0,1,0,1,1"
2026-01-10T06:15:00.000-00:00,"1,0.01,100,0.68,0,-39800.64,0,1,1,3,0"
2026-01-10T07:00:00.000-00:00,"0,0.3,100,1.3,1.15,-35060.4,0,1,1,2,0"
2026-01-10T20:30:00.000-00:00,"1,0.07,100,1.62,0,-21152.4,0,3,1,3,0"
2026-01-10T22:00:00.000-00:00,"0,1.4,100,2.58,0.01,-20980.35,0,3,1,6,10"
2026-01-10T22:30:00.000-00:00,"0,0.43,100,3.39,0.01,-29089.07,0,1,0,1,0"
2026-01-10T22:30:00.000-00:00,"0,0.22,100,0.42,0.21,-22412.9,0,1,1,6,0"
2026-01-11T03:00:00.000-00:00,"1,0.2,100,1.95,0.02,-12325.65,0,1,1,3,0"
2026-01-11T05:45:00.000-00:00,"1,0.18,100,1.45,0.04,2131.06,1,1,1,1,2"
2026-01-11T13:15:00.000-00:00,"1,0.34,100,1.13,1.6,15003.96,1,4,1,1,0"
2026-01-11T14:45:00.000-00:00,"1,0.43,100,0.88,0.01,12706.35,1,4,1,2,6"
2026-01-11T15:45:00.000-00:00,"1,0.48,100,3.29,0.01,5447.84,1,4,1,13,0"
2026-01-11T21:45:00.000-00:00,"0,0.78,100,2.63,0.59,-16430.81,0,3,0,1,5"
2026-01-11T22:00:00.000-00:00,"0,0.6,100,1.23,0.5,-4994.89,0,3,1,5,3"
