Date,Message
2025-11-20T03:30:00.000-00:00,"1,0.02,100,0.81,0.73,204.01,1,1,1,1,1"
2025-11-20T13:15:00.000-00:00,"1,0.51,100,1.8,0.1,300.61,1,2,0,1,10"
2025-11-21T02:45:00.000-00:00,"0,0.31,100,2.64,0.15,104.91,1,1,1,1,6"
2025-11-21T05:45:00.000-00:00,"1,0.42,100,1.38,0,58.11,1,1,1,2,0"
2025-11-21T09:30:00.000-00:00,"1,0.37,100,3.01,0.05,107.17,1,2,0,1,1"
2025-11-21T11:00:00.000-00:00,"0,0.84,100,1.27,0.09,23.3,1,2,0,5,0"
2025-11-21T19:30:00.000-00:00,"1,0.02,100,0.74,0.38,584.14,1,3,0,1,10"
2025-11-24T01:15:00.000-00:00,"0,0.97,100,4.05,0.12,396.63,1,1,0,3,1"
2025-11-24T13:00:00.000-00:00,"0,0.97,100,1.14,0.37,227.03,1,2,0,14,2"
2025-11-24T14:00:00.000-00:00,"1,0.16,100,0.94,0.3,229.95,1,4,0,3,1"
2025-11-24T14:15:00.000-00:00,"1,0.62,100,1.51,0.24,186.24,1,4,0,5,1"
2025-11-24T15:00:00.000-00:00,"0,0.21,100,1.54,0.82,133.49,1,3,0,1,1"
2025-11-24T15:00:00.000-00:00,"0,0.03,100,0.97,0.5,181.28,1,3,1,3,0"
2025-11-25T03:30:00.000-00:00,"1,0.14,100,1.02,0.11,261.99,1,1,0,1,1"
2025-11-25T11:15:00.000-00:00,"1,0.28,100,0.77,0.25,502.02,1,2,0,1,3"
2025-11-25T11:15:00.000-00:00,"1,0.16,100,0.95,0.08,461.96,1,2,0,4,1"
2025-11-25T13:15:00.000-00:00,"1,1.28,100,3.35,0.08,384.41,1,2,1,8,6"
2025-11-25T20:15:00.000-00:00,"1,0.08,100,0.61,0.89,506.16,1,3,1,16,0"
2025-11-26T05:45:00.000-00:00,"0,0.85,100,1.84,0.15,333.24,1,3,1,5,31"
2025-11-26T08:00:00.000-00:00,"0,0.63,100,4.61,0.33,88.9,1,1,1,8,0"
2025-11-26T08:00:00.000-00:00,"0,0.69,100,2.37,0.14,128.4,1,1,1,9,0"
2025-11-26T15:15:00.000-00:00,"1,0.34,100,1.32,0.17,340.43,1,4,1,5,2"
2025-11-26T17:30:00.000-00:00,"0,0.06,100,0.81,0.07,290.72,1,3,1,2,2"
2025-11-27T06:45:00.000-00:00,"1,0.1,100,1.06,0.36,218.03,1,1,1,11,0"
2025-11-27T11:15:00.000-00:00,"1,0.08,100,0.73,0.14,185.85,1,2,1,1,2"
2025-11-28T00:45:00.000-00:00,"1,0.16,100,0.18,3.33,86.53,1,1,1,3,0"
2025-11-28T02:00:00.000-00:00,"1,0.47,100,2.12,0.18,105.25,1,1,1,2,5"
2025-11-28T17:45:00.000-00:00,"1,0.01,100,0.3,0.69,292.31,1,4,0,13,197"
2025-12-01T01:30:00.000-00:00,"0,0.08,100,2.35,0.45,-114.52,0,1,0,1,0"
2025-12-01T01:30:00.000-00:00,"0,0.09,100,0.28,3.6,-99.43,0,1,1,2,0"
2025-12-01T09:45:00.000-00:00,"0,0.54,100,1.3,0.68,-224.63,0,2,0,5,1"
2025-12-02T12:15:00.000-00:00,"0,0.79,100,1.56,0.63,-115.5,0,2,0,2,6"
2025-12-02T15:15:00.000-00:00,"0,0.5,100,0.92,0.52,-72.13,0,2,1,11,10"
2025-12-03T08:15:00.000-00:00,"1,0.72,100,0.57,3.11,-39.39,0,2,1,2,0"
2025-12-03T11:30:00.000-00:00,"1,1.16,100,2.34,0.41,183,1,2,0,3,4"
2025-12-03T16:45:00.000-00:00,"1,0.65,100,2.16,0.21,474.42,1,3,0,1,1"
2025-12-04T06:30:00.000-00:00,"1,0.47,100,1.42,0.13,420.93,1,3,1,3,55"
2025-12-04T20:30:00.000-00:00,"1,0.22,100,0.85,0.65,459.05,1,3,1,1,6"
2025-12-04T22:30:00.000-00:00,"0,0.47,100,1.09,0.64,362.58,1,1,1,1,0"
2025-12-05T13:15:00.000-00:00,"1,0.59,100,3.1,0.05,338.4,1,4,0,1,0"
2025-12-07T22:00:00.000-00:00,"1,0.24,100,1.58,0.04,226.07,1,1,0,3,0"
2025-12-08T08:45:00.000-00:00,"0,0.21,100,1.53,0.91,78.14,1,1,0,9,1"
2025-12-08T17:45:00.000-00:00,"1,0.28,100,0.94,0.31,405.1,1,3,0,2,7"
2025-12-09T05:45:00.000-00:00,"1,0.36,100,1.26,0,363.15,1,3,0,10,48"
2025-12-09T20:15:00.000-00:00,"0,0.2,100,1.49,0.25,-81.33,0,3,1,2,7"
2025-12-10T11:00:00.000-00:00,"1,0.05,100,0.5,0.6,-132.18,0,2,1,5,0"
2025-12-10T11:15:00.000-00:00,"1,0.59,100,1.54,0.52,-106.09,0,2,0,2,3"
2025-12-10T12:45:00.000-00:00,"0,0.48,100,2.22,0.67,-61.46,0,2,1,10,8"
2025-12-10T15:45:00.000-00:00,"0,0.73,100,3.38,0.42,-183.77,0,4,1,1,10"
2025-12-11T07:00:00.000-00:00,"1,0.62,100,1.44,0.07,-266.19,0,1,1,2,6"
2025-12-11T22:00:00.000-00:00,"1,0.13,100,0.11,2.5,-430.66,0,1,1,1,2"
2025-12-12T13:30:00.000-00:00,"0,1.13,100,6.38,0.82,-301.74,0,2,0,22,3"
2025-12-12T20:45:00.000-00:00,"1,0.04,100,0.78,1.37,-190.52,0,3,1,1,1"
2025-12-14T22:00:00.000-00:00,"1,0.46,100,1.58,0.42,-218.35,0,3,1,8,0"
2025-12-15T16:45:00.000-00:00,"0,1.41,100,4.69,0.02,-57.56,0,3,0,2,5"
2025-12-16T05:45:00.000-00:00,"1,0.19,100,0.77,0.45,-93.93,0,1,1,4,0"
