Date,Message
2025-11-03T11:45:00.000-00:00,"0,0.41,100,0.68,0.69,-21.96,0,2,0,1,0"
2025-11-03T18:45:00.000-00:00,"1,1.25,100,2.3,0.09,375.84,1,3,0,3,7"
2025-11-04T01:00:00.000-00:00,"0,0.32,100,2.01,0.09,77.93,1,1,1,1,0"
2025-11-04T07:00:00.000-00:00,"0,1.12,100,9.45,0.03,262.69,1,3,1,1,43"
2025-11-04T15:30:00.000-00:00,"0,0.71,100,4.33,0,-309.87,0,2,0,26,3"
2025-11-05T01:45:00.000-00:00,"0,0.14,100,2.84,0.1,-449.93,0,1,1,1,0"
2025-11-05T07:00:00.000-00:00,"1,0.35,100,1.86,0.19,-171.44,0,1,1,12,0"
2025-11-05T12:00:00.000-00:00,"1,0.45,100,0.87,0.34,-226.43,0,1,1,33,0"
2025-11-05T15:30:00.000-00:00,"0,0.25,100,3.47,0.12,-114.94,0,4,1,13,0"
2025-11-05T16:15:00.000-00:00,"0,0.33,100,2.31,0.36,189.93,1,2,1,18,1"
2025-11-05T16:30:00.000-00:00,"1,0.74,100,4.37,0.07,9.73,1,3,0,1,1"
2025-11-06T08:45:00.000-00:00,"0,0.06,100,0.39,0.17,-646.32,0,3,0,48,11"
2025-11-06T10:15:00.000-00:00,"1,1.01,100,1.88,0.08,-37.78,0,2,0,3,2"
2025-11-06T16:30:00.000-00:00,"1,0.01,100,1.63,0.03,-886.04,0,3,0,1,0"
2025-11-06T20:30:00.000-00:00,"0,0.38,100,2.46,0.13,-646.67,0,3,0,20,4"
2025-11-06T20:45:00.000-00:00,"1,0.15,100,0.48,1.72,-382.58,0,3,0,1,0"
2025-11-07T04:15:00.000-00:00,"0,0.08,100,0.39,2.55,-198.03,0,1,0,3,0"
2025-11-07T06:00:00.000-00:00,"0,0.35,100,1.11,0.63,-471.83,0,3,0,31,28"
2025-11-07T09:30:00.000-00:00,"1,0.08,100,1.89,0.11,186.82,1,2,1,1,9"
2025-11-09T23:00:00.000-00:00,"1,0.17,100,1.48,0.09,-45.35,0,1,1,1,1"
2025-11-10T03:30:00.000-00:00,"1,0.13,100,1.06,0.75,294.61,1,1,1,1,0"
2025-11-10T07:00:00.000-00:00,"1,0.1,100,0.86,0.44,377.32,1,1,0,1,5"
2025-11-10T08:30:00.000-00:00,"1,1.68,100,5.1,0,201.41,1,1,1,1,28"
2025-11-10T10:15:00.000-00:00,"1,0.2,100,0.84,0.44,326.65,1,2,0,2,1"
2025-11-10T14:00:00.000-00:00,"0,1.41,100,3.03,0.01,40.21,1,2,0,5,8"
2025-11-10T14:30:00.000-00:00,"0,0.29,100,1.23,0.17,221.12,1,2,1,14,2"
2025-11-11T05:45:00.000-00:00,"1,0.12,100,1.3,0.02,-49.7,0,3,0,25,18"
2025-11-11T07:30:00.000-00:00,"1,0.12,100,1.27,0.06,-139.2,0,3,0,43,8"
2025-11-11T14:15:00.000-00:00,"1,0.53,100,1.79,0.14,571.34,1,4,1,3,0"
2025-11-12T01:00:00.000-00:00,"0,0.15,100,0.73,0.65,639.57,1,1,1,1,1"
2025-11-12T01:00:00.000-00:00,"1,0.07,100,2.72,0.14,684.35,1,1,0,1,8"
2025-11-13T08:15:00.000-00:00,"1,0.35,100,2.47,0.24,-1344.54,0,1,0,1,22"
2025-11-13T13:00:00.000-00:00,"1,0.61,100,1.56,0.31,-699.79,0,2,1,1,9"
2025-11-14T03:30:00.000-00:00,"1,2.06,100,2.87,0.15,813.68,1,1,0,1,6"
2025-11-14T06:45:00.000-00:00,"0,0.04,100,1.11,0.97,413.02,1,1,1,1,10"
2025-11-14T08:30:00.000-00:00,"1,1.96,100,3.85,0.05,418.15,1,1,0,9,19"
2025-11-14T10:00:00.000-00:00,"0,0.46,100,1.64,0.4,541.43,1,1,0,24,1"
2025-11-14T10:45:00.000-00:00,"1,0.09,100,1.37,0.05,811.21,1,2,1,1,0"
2025-11-14T11:45:00.000-00:00,"1,0.49,100,2.2,0.15,717.58,1,2,0,5,1"
2025-11-14T11:45:00.000-00:00,"1,0.24,100,0.91,1.5,465.13,1,2,1,7,0"
2025-11-17T10:00:00.000-00:00,"0,2.58,100,7.79,0.01,142.46,1,1,0,37,6"
2025-11-17T14:00:00.000-00:00,"1,0.05,100,0.64,1.35,661.76,1,4,0,1,1"
2025-11-18T04:00:00.000-00:00,"0,0.49,100,0.99,0.38,110.06,1,3,1,2,27"
2025-11-18T06:15:00.000-00:00,"0,0.7,100,4,0.25,-181.69,0,1,1,2,6"
2025-11-18T17:30:00.000-00:00,"1,0.03,100,0.86,0.32,196.18,1,3,1,1,4"
2025-11-19T02:45:00.000-00:00,"0,0.82,100,4.72,0.11,583.98,1,1,0,1,5"
2025-11-19T15:30:00.000-00:00,"0,0.02,100,0.63,0.78,-785.65,0,4,1,11,0"
2025-11-19T21:00:00.000-00:00,"0,0.31,100,0.82,0.43,-695.37,0,4,0,14,20"
2025-11-20T08:15:00.000-00:00,"0,0.23,100,0.79,0.54,-571.77,0,4,0,28,48"
2025-11-21T09:00:00.000-00:00,"0,1.14,100,3.17,0.47,-1045.87,0,2,0,5,2"
2025-11-21T11:00:00.000-00:00,"0,0.86,100,1.31,0.35,-1391.65,0,2,0,3,0"
2025-11-21T11:30:00.000-00:00,"0,0.57,100,0.76,0.1,-1278.23,0,2,0,4,2"
2025-11-21T12:15:00.000-00:00,"0,0.06,100,0.69,1.9,-1028.32,0,1,1,42,0"
2025-11-23T23:00:00.000-00:00,"0,0.64,100,1.61,0.63,-746.66,0,3,1,20,10"
2025-11-24T06:00:00.000-00:00,"1,0.94,100,4.11,0.16,-652.11,0,1,1,1,18"
2025-11-24T12:30:00.000-00:00,"0,0.43,100,1.88,0.03,-450.46,0,2,0,17,3"
2025-11-24T20:45:00.000-00:00,"1,0.32,100,1.55,0.01,438.05,1,3,1,2,6"
2025-11-25T05:00:00.000-00:00,"0,0.2,100,2.68,0.08,168.71,1,1,0,4,0"
