Date,Message
2025-10-29T04:00:00.000-00:00,"0,0.12,100,0.29,0.06,-1159.17,0,1,0,2,0"
2025-10-29T10:30:00.000-00:00,"1,0.4,100,0.68,1.27,-1302.56,0,2,0,2,1"
2025-10-29T13:45:00.000-00:00,"0,0.19,100,1.38,0.22,-1407.38,0,4,1,1,3"
2025-10-29T17:30:00.000-00:00,"0,0.44,100,1.77,1.46,-1422.22,0,3,1,3,11"
2025-10-29T21:00:00.000-00:00,"1,0.15,100,1.04,0.17,-1144.99,0,3,1,4,0"
2025-10-30T12:45:00.000-00:00,"1,0.96,100,1.85,0.05,-439.33,0,2,0,1,4"
2025-10-31T07:00:00.000-00:00,"1,0.36,100,2.74,0.13,-198.68,0,1,0,1,1"
2025-11-03T11:30:00.000-00:00,"1,0.26,100,2.76,0.05,278.91,1,2,0,1,0"
2025-11-03T17:30:00.000-00:00,"1,0.6,100,2.69,0,543.19,1,3,0,3,3"
2025-11-04T00:00:00.000-00:00,"0,0.06,100,1.86,0.47,312.87,1,1,1,1,2"
2025-11-04T02:30:00.000-00:00,"0,0.56,100,2.24,0.32,236.08,1,1,0,2,7"
2025-11-04T10:00:00.000-00:00,"0,0.36,100,0.8,0.31,-545.73,0,2,0,1,0"
2025-11-05T01:45:00.000-00:00,"1,0.11,100,0.28,4.5,-369.78,0,1,1,1,0"
2025-11-05T10:45:00.000-00:00,"1,0.43,100,0.9,0.52,131.34,1,2,0,2,5"
2025-11-05T13:45:00.000-00:00,"1,0.96,100,1.46,0.21,158.65,1,4,0,7,0"
2025-11-06T00:15:00.000-00:00,"0,0.51,100,0.57,1.22,9.78,1,1,0,1,3"
2025-11-06T04:00:00.000-00:00,"1,0.31,100,0.93,0.17,113.7,1,1,1,2,0"
2025-11-06T18:00:00.000-00:00,"1,0.6,100,1.57,0.02,914.63,1,3,1,1,6"
2025-11-07T06:30:00.000-00:00,"0,0.07,100,1.7,0.15,648.8,1,1,1,1,12"
2025-11-07T11:15:00.000-00:00,"0,0.49,100,1.37,0.06,272.74,1,2,0,10,0"
2025-11-07T15:00:00.000-00:00,"0,0.4,100,2.7,0.29,701.27,1,1,1,48,0"
2025-11-07T16:00:00.000-00:00,"1,0.04,100,0.17,2.27,228.02,1,3,1,3,1"
2025-11-09T22:00:00.000-00:00,"0,0.75,100,2.64,0,-1.65,0,3,0,8,1"
2025-11-09T22:00:00.000-00:00,"0,0.05,100,1.04,0.21,146.69,1,3,0,12,0"
2025-11-10T13:15:00.000-00:00,"1,0.21,100,0.61,0.3,-79.98,0,4,1,5,0"
2025-11-10T13:30:00.000-00:00,"1,0.09,100,0.78,0.11,-24.58,0,4,0,3,2"
2025-11-10T14:30:00.000-00:00,"1,0.79,100,0.93,0.18,-142.3,0,2,0,7,4"
2025-11-11T02:45:00.000-00:00,"1,0.13,100,0.87,0.71,18.72,1,1,1,1,1"
2025-11-11T22:00:00.000-00:00,"0,0.13,100,1.37,0.13,-169.33,0,1,1,4,0"
2025-11-12T05:45:00.000-00:00,"0,2.38,100,9.54,0.26,-163.82,0,2,1,24,66"
2025-11-12T07:30:00.000-00:00,"0,0.56,100,1.59,0.69,-386.91,0,1,1,10,2"
2025-11-12T08:00:00.000-00:00,"0,0.17,100,0.68,0.23,-304.81,0,1,1,29,0"
2025-11-12T16:00:00.000-00:00,"0,0.78,100,1.37,0.23,-534.94,0,4,0,11,2"
2025-11-13T08:00:00.000-00:00,"1,0.09,100,1.32,0.04,-221.14,0,2,1,1,0"
2025-11-13T13:30:00.000-00:00,"1,0.03,100,0.76,0.23,363.54,1,4,0,1,1"
2025-11-13T15:00:00.000-00:00,"1,1.61,100,3.69,0.07,241.79,1,4,1,3,6"
2025-11-13T22:30:00.000-00:00,"1,0.13,100,0.54,0.36,819.65,1,1,0,1,0"
2025-11-14T00:30:00.000-00:00,"1,0.7,100,0.74,0.18,298.85,1,1,0,1,0"
2025-11-14T00:30:00.000-00:00,"1,0.1,100,0.39,0.15,237.51,1,1,0,2,0"
2025-11-14T06:45:00.000-00:00,"1,0.11,100,0.95,0.35,104.23,1,1,0,1,0"
2025-11-14T08:30:00.000-00:00,"0,1.67,100,2.82,0.13,269.08,1,1,0,3,34"
2025-11-14T08:30:00.000-00:00,"0,0.67,100,6.63,0.09,643.79,1,1,1,38,0"
2025-11-17T01:00:00.000-00:00,"0,0.42,100,2.83,0.18,53.67,1,1,0,1,3"
2025-11-17T01:00:00.000-00:00,"0,0.18,100,1.28,0.07,105.46,1,1,0,5,0"
2025-11-17T06:30:00.000-00:00,"0,0.3,100,0.94,1.03,-111.72,0,1,0,1,0"
2025-11-17T07:00:00.000-00:00,"0,1.25,100,4.1,0.09,-57.06,0,1,0,2,2"
2025-11-17T07:00:00.000-00:00,"0,0.1,100,0.43,0.8,-5.88,0,1,1,5,0"
2025-11-17T11:45:00.000-00:00,"1,1.44,100,4.64,0.1,103.57,1,2,1,3,14"
2025-11-17T14:45:00.000-00:00,"1,0.03,100,0.22,1.41,354.32,1,4,0,7,3"
2025-11-17T15:30:00.000-00:00,"1,0.74,100,2.9,0,264.9,1,4,0,10,4"
2025-11-18T02:30:00.000-00:00,"0,0.07,100,0.61,1.24,118.23,1,1,1,1,0"
2025-11-18T17:45:00.000-00:00,"0,0.26,100,0.89,0.05,-597.64,0,3,1,1,4"
2025-11-18T18:30:00.000-00:00,"0,0.7,100,1.74,0.22,-798.64,0,3,0,1,1"
2025-11-19T15:15:00.000-00:00,"0,0.21,100,0.49,0.56,-436.61,0,3,0,2,0"
2025-11-20T06:15:00.000-00:00,"0,0.2,100,2.68,0,-534.27,0,3,0,37,7"
