Date,Message
2025-11-03T09:45:00.000-00:00,"1,0.62,100,2.4,0.09,-20.02,0,1,0,13,10"
2025-11-03T15:15:00.000-00:00,"0,0.86,100,2.48,0.27,-188.12,0,3,1,1,1"
2025-11-04T02:15:00.000-00:00,"1,0.12,100,0.68,1.71,-218.74,0,3,1,40,0"
2025-11-04T11:45:00.000-00:00,"1,0.46,100,1.87,0.07,-369.23,0,2,0,2,2"
2025-11-04T13:15:00.000-00:00,"0,0.27,100,1.26,0.67,-376.61,0,4,1,3,1"
2025-11-04T15:45:00.000-00:00,"1,0.23,100,0.98,0.55,-309.9,0,3,1,1,0"
2025-11-04T17:30:00.000-00:00,"1,0.14,100,1.75,0.15,-329.17,0,3,0,7,2"
2025-11-05T00:30:00.000-00:00,"0,0.84,100,3.13,0.1,-320.28,0,1,1,1,1"
2025-11-05T05:00:00.000-00:00,"0,0.06,100,1.04,1.27,-315.5,0,3,1,46,0"
2025-11-05T08:00:00.000-00:00,"0,0.55,100,1.37,0.29,-209.86,0,2,0,2,1"
2025-11-05T08:00:00.000-00:00,"0,0.16,100,0.31,1.5,-186.22,0,2,1,4,0"
2025-11-05T10:30:00.000-00:00,"0,0.2,100,1.01,1.33,-264.45,0,2,0,1,0"
2025-11-05T10:45:00.000-00:00,"0,0.17,100,0.57,0.42,-251.71,0,2,1,2,1"
2025-11-05T13:30:00.000-00:00,"0,0.21,100,0.91,0.92,-210.09,0,2,1,16,0"
2025-11-05T14:30:00.000-00:00,"0,0.09,100,1.76,0.17,-242.47,0,2,0,13,6"
2025-11-05T20:45:00.000-00:00,"1,0.67,100,1.21,0.54,48.78,1,3,0,2,13"
2025-11-06T03:00:00.000-00:00,"1,0.53,100,2.13,0.16,20.99,1,1,1,4,0"
2025-11-06T12:00:00.000-00:00,"0,0.31,100,2.4,0.16,33.85,1,2,0,1,3"
2025-11-06T16:15:00.000-00:00,"0,1,100,1.62,0,-202.21,0,3,1,1,4"
2025-11-07T12:30:00.000-00:00,"1,0.07,100,1.2,0.41,-81.37,0,4,0,2,0"
2025-11-07T14:30:00.000-00:00,"1,0.63,100,3.33,0.38,-59.67,0,4,0,3,1"
2025-11-10T02:30:00.000-00:00,"1,0.36,100,1.76,0.33,219.14,1,1,1,2,2"
2025-11-10T05:45:00.000-00:00,"1,0.15,100,0.5,1.17,301.94,1,1,1,2,0"
2025-11-10T15:00:00.000-00:00,"1,0.59,100,1.46,0.11,278.69,1,1,1,37,3"
2025-11-10T15:30:00.000-00:00,"1,0.09,100,0.3,0.63,260.3,1,1,1,43,0"
2025-11-10T15:45:00.000-00:00,"1,0.23,100,1.38,0.03,254.32,1,1,0,45,0"
2025-11-11T01:00:00.000-00:00,"1,1.2,100,2.36,0.28,260.84,1,3,0,16,12"
2025-11-11T04:30:00.000-00:00,"1,0.78,100,2.53,0.08,213.86,1,3,0,29,14"
2025-11-11T08:00:00.000-00:00,"0,0.24,100,2.31,0.24,73.29,1,1,1,12,0"
2025-11-11T12:00:00.000-00:00,"0,0.04,100,0.91,0.67,92.7,1,1,0,29,0"
2025-11-11T12:45:00.000-00:00,"1,0.03,100,1.57,0.12,79.04,1,4,0,1,1"
2025-11-11T15:30:00.000-00:00,"1,0.41,100,4.04,0.01,139.94,1,4,0,1,6"
2025-11-11T15:30:00.000-00:00,"1,0.15,100,0.24,6.33,92.59,1,4,0,7,1"
2025-11-11T15:45:00.000-00:00,"1,0.11,100,1.16,0.25,31.16,1,2,1,21,0"
